clip_identifier	TranscriptId	transcript	start_timestamp_ms	end_timestamp_ms	speaker_id	match_id	round
60wbpmd7_r00_s0_p005	transid-4809d3ee7dd8949f-001669206423754		23445	25320	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p005	transid-a96f049f9e56b6d7-001669206424352	branch?	25340	25835	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p005	transid-c867ab0b07be495f-001669206424828	Yeah. It's like	25695	26695	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p005	transid-b3e71218efbcc783-001669206425109	Okay. I think	26605	27275	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p005	transid-260f63f4fc715563-001669206425460		27295	28000	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p005	transid-5528c5a5150fbc23-001669206425639	like an a	27334	28000	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-006a2c9c5be14c68-001669034403379	and almost	0	1145	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-c014e8570de9bdaa-001669034404311		90	3300	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-4735d8d914122902-001669034404705	Oh no.	2290	2965	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-a4f23c4b647e03c3-001669034405265	"Um, this is another bird."	3415	5105	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-341cd30f55edf3d0-001669034405446	"It's on a branch that has um, moss on it, kind of like a white moss."	5560	10185	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-f737f356d883087e-001669034405618	"It's facing, it's looking to the left. But its head kind of turned. So, you actually see the right side of its face. Uh, I'm sorry. The left side of its face."	10585	19634	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-31a28e22dbe967a4-001669034405705		10600	11245	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-e902ce9bada191fe-001669034405794		20259	20965	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-e29decdf4eb6edc6-001669034405971	"Um,"	20540	21690	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-057a2a49f8c7b12e-001669034406051	pretty blurry background. Just mostly dark green blur but all the branches have that.	22084	27785	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-d274594597d2a3fe-001669034406218		26715	30904	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-8438742f368bebe3-001669034406386	"branches. It looks kind of like a, it could be like a, like"	30920	33700	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-3b78b68d29fd6cf9-001669034406711		33720	35002	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-08a8421d128e0c5a-001669034406789	" Yeah. Yeah, yeah, yeah."	34981	36125	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p006	transid-540b6df6360e8c5a-001669034406867	Okay. All right.	36220	37000	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p007	transid-fa3e3f69668390ba-001668767865653	"This is a some sort of duck. It's kind of metallicy color, blue green metallic."	1405	7667	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p007	transid-859743eae3613067-001668767867061	"Um,"	8022	8582	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p007	transid-595411c07d46b953-001668767867713		8602	9512	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p007	transid-d8ec803d2cd78f5c-001668767868303	"it's kind of heading to the right and down a bit, at an angle."	9532	13088	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p007	transid-48e727949d702f2f-001668767869743	The background.	13481	14572	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p007	transid-2d9e25164826dcbc-001668767870162	Is the body of it like a shiny like green?	13918	17813	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p007	transid-c6b5d5dd67f8ffe6-001668767871573	"Yeah, and it has two white spots on its back. "	18304	22014	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p007	transid-9d160f17731310da-001668767872152	"Oh, yeah."	21404	22044	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p008	transid-2a3b6fdd49d049df-001669747060967	This is a sled dog husky. He is pulling someone in the snow.	1420	5475	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p008	transid-dfa9925daea6951a-001669747061438	"Um, his two front paws are up because he is kind of, like, jumping, running. Um, very snowy, there are trees in the back. It's You can tell it's snowing at the moment."	5905	16195	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p008	transid-acdbf6132921b7a5-001669747062092		15309	18020	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p008	transid-71aa9f62e551b35c-001669747062300	No. His little cart thing is white.	18505	21338	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p008	transid-2f63f55451197da9-001669747062895	"Um, the owner has both his hands on it. He's wearing a like a black beanie, black jacket."	21895	27394	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p008	transid-a2e5aed4c7d9da39-001669747063269	Okay. I see.	27759	28540	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p009	transid-e4c43fcafc3d420f-001669744301975	This is another bird. It's very camouflage. I think it's	1435	7650	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p009	transid-94e0631d3592b87c-001669744302805	"laying down. Um, it's, kind of, just in twigs and leaves. And there's one branch going across, kind of, the the left upper corner of the picture."	8250	21050	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p009	transid-3cf25f35b8d11ce3-001669744304032	"Um,"	22140	23140	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p009	transid-57d160ec90e25679-001669744304885	"Okay, um, does the branch go, like, so it goes, like, up towards the top? And then, does it go to, like, to the center of the picture?"	22180	30525	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p009	transid-86f51fef777a5349-001669744305284	"Uh, yeah."	30510	31510	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p009	transid-d83fff31c975c0fe-001669744305671	"So, it goes, like, out of the"	30900	32000	Speaker1	60wbpmd7	r00
60wbpmd7_r00_s0_p010	transid-50cf6dfa1d504dcc-001669714091471	"Ya, and you know that OK. This is a pug looking up at the camera with his head tilted. Huh, he looks kinda like a puppy and then there's a a grey I don't know if that someone slipper or what it is, but to the left at the picture, there's like a grey"	305	15125	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p010	transid-3cb65f57810b94b4-001669714092252	"something, and then huh"	15690	17870	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p011	transid-7c9c0e5b7a9f042d-001669647292032	Okay. 	180	625	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p011	transid-23fca6f80f6c63ea-001669647292752	"Another bird um Excuse me. um Perched up on a just There's only, like, one kind of curved twig. um The bird has a yellow"	1025	11545	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p011	transid-a40d6cf6772a9c21-001669647293483	"Like, the back of its head is yellow and just his back is white, and the front part is black."	12130	17025	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p011	transid-7c9c0e5b7a9f05bf-001669647294179	very blurry green in the back. It's just blurred out green in the background.	17528	22448	Speaker0	60wbpmd7	r00
60wbpmd7_r00_s0_p011	transid-a40d6cf6772a983e-001669647294560		21008	24000	Speaker1	60wbpmd7	r00
60wbpmd7_r01_s0_p000	transid-85d34786f0c5d58f-001669360357942	It's waiting for the image to load here.	3070	4740	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p000	transid-42f084aa88e1b2b3-001669360359217	Okay.	4819	5443	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p000	transid-d8d433524185f0cf-001669360359639	It's uploading that.	4962	6085	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p000	transid-27db4959c6ad4ebc-001669360359886	"All right. Uh so, this is like a kind of like a, I think, a seagull. Um, it's sitting on like a very You don't see much of it, but it's like a"	8242	16962	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p000	transid-ca7fab42e51957ee-001669360360130		16982	17397	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p000	transid-22cacd8be9c9d03c-001669360360499	"of something in the foreground, that it's standing on."	17417	20361	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p000	transid-8d3031b7374a046a-001669360361079	And uh the rest of the picture behind it is	20910	23037	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p000	transid-dca9c2395d04f2a7-001669360361715	"blurred out, out of focus. Um, it's like"	23646	26152	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p000	transid-85d34786f0c5d38a-001669360362306	"mostly like a green kind of Looks like it's a cliff at the end and then you see the blue water, like the ocean of "	26603	32000	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-a2ca7130ab0967fc-001669303767182		0	1559	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-087ac5f489616fca-001669303767760	Got it.	115	770	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-8909b5c86c84fd46-001669303768428	Okay.	1579	1930	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-5d2fb1db961b878d-001669303769150	"Oh, this is so weird. "	2360	4565	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-874f18f2241a5054-001669303769631		4585	5171	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-479d2930fe437473-001669303770276	really can't tell what it is.	5191	6482	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-ed549e3c69d59226-001669303770844		6502	7122	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-4d393aad61c7e4db-001669303771510	It looks like it's a	7515	8661	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-d34c285490e71272-001669303772077		8681	9567	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-72bcc37767bd91a9-001669303772591	bottom and then it's got like	9587	11216	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-63692a091f281568-001669303773211	brown	11720	12607	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-073f6eec842fc91e-001669303773906	"fried something on top and then like a really, like it's a dark brown fried thing, and then like little yellow fried things, that are kind of like"	13023	22747	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-4d393aad61c7eaf3-001669303774617	Kind of almost like um	24015	25377	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-6066bb5282717805-001669303775013		26206	26497	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-72bcc37767bd935a-001669303775663	like	26517	26722	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-ef8cb5658e7d887e-001669303775939	kind of thin kind of	27470	28897	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-15ec046e52383835-001669303776431	"thing over it, sort of. And then on top of that, it's got like a red cabbage."	29887	34599	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p001	transid-0166fba22bc81494-001669303776756	Oh.	34769	35000	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p002	transid-4201e8d427163a48-001669287827004		0	860	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p002	transid-7e03a59f96457846-001669287827205		0	860	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p002	transid-70d25e306cb11627-001669287827393	Okay.	875	1490	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p002	transid-dc851c84f6d831f8-001669287827589	All right. This one. This picture almost looks like it could be like a black and white kinds of bird. It's a black bird. It's got a 	2385	9390	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p002	transid-337ab4de52b6d540-001669287827678		9390	10825	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p002	transid-47abbb631bed1f44-001669287827866	"Um, it's "	11479	12395	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p002	transid-c034f58be966eefb-001669287828048		12395	15555	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p002	transid-eced3e5d42deb19f-001669287828136	And it looks like there is like a 	15584	18235	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p002	transid-9d29f6f931a0e9aa-001669287828315		18255	19000	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p003	transid-4d071c3797af29ab-001669223445716	Oh got it so yeah	0	2205	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p003	transid-0eeaec111dc57ee4-001669223446714	"Um this is a bird in flight and it's mostly black. It's got white like on the neck of it. Um the background is just blue, it's just a blue background, nothing else in the background. Um it's got it's wings spread out and then the tail of it is going like down to the left, like diagonally. Um it's towards the very top center of the picture and "	2315	29855	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p004	transid-29a4c995445c8da6-001669230292542	Okay.	0	620	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p004	transid-b1e5850f0fe7da20-001669230293264	"Um, okay."	234	1665	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p004	transid-5baa7025985e4a2b-001669230293494	"All right, so this is, like, some kind of sandwich. It's on a white plate. It's got, like, it looks like it's a ham and cheese sandwich, and then it's got, like, a fried egg on top."	2114	12000	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-44c458f9bccac150-001669205877277		0	775	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-782de1000e2b6dc1-001669205878996	Got it.	205	710	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-ef3a51760b4317c9-001669205879812	um okay.	795	1605	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-f4c63332d4eed4fc-001669205880545	All right. So this is another bird. It's a 	1969	4135	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-0ad66edaf649d295-001669205881425	body of it and the head of it are red.	4765	7265	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-217b9ca26586a8ce-001669205882004	" And then it's the back and like the wing it's like brown. It's on uh a branch that goes like, I don't know, like a "	7750	15670	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-d467dd300f941c75-001669205882591		15690	16120	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-0b43f89327c88d74-001669205883282	branch. It goes like 	16145	17030	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-fc36c7b78b48e753-001669205883857		17050	18650	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-e83b87186d1aaf75-001669205884426	"bottom left and then, it like ends. It like, splits off like an upside down V"	18670	23675	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-bcc43482d2916f39-001669205885442	"Um at the end of the branch, where like a white part of it goes like all the way down out and of the picture."	24069	30100	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-839f06736842e4eb-001669205886211	Um	24075	24945	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-1e14794eab2a17a2-001669205886788	"Um it's facing to the right and then the background is like blurred, it's blurred like out of focus."	30599	36920	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-c5cad56b4b3a606e-001669205887196	Uh like 	37460	38120	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-0639e804e1726a16-001669205887440		38140	39115	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-f2e57c33f08816b5-001669205888511	"kind of like, maybe a tree."	39135	40588	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-9c13343a727bc3a6-001669205889472	Got it.	40615	41185	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-e83b87186d1aa141-001669205889814	"The background, okay."	41055	42290	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p005	transid-aa0160f4b3b5efc5-001669205890358	All right. So this is another	42940	44000	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-4bc65652f7b1747c-001669026362319		60	354	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-93625f46dcf47ca3-001669026362659	dish. It's on	374	1889	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-0fb694b6eb2d65e8-001669026363154	It's like The background is	2270	3444	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-b5bc8bd7bff33673-001669026363373	white. It's like	4055	4975	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-28a0bfcfbdcf5031-001669026363718	on a	5373	5846	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-3e3fc0234b81a55e-001669026364075	The plate	6585	7052	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-02bd8578e9217921-001669026364674		7072	7587	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-a0933bfc82ce52ba-001669026365188	"You can't really see. Um, it's like a white"	7607	9968	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-48bd127e9fec2897-001669026365691		10574	11148	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-d06d8b53587ce36a-001669026366028	like a	11168	11578	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-5fa0f74809b59897-001669026366290		11598	12158	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-bbb9e935d2a52d59-001669026366871	thing.	12178	12584	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p006	transid-d06cda8ff1f11a3e-001669026367078	"Um, it's got like a swirl."	13119	15000	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p007	transid-1ed525d2c01d92ba-001669750634745		0	830	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p007	transid-9037e72f8466f104-001669750635102	oil. Okay.	850	2675	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p007	transid-d0aae7cd75a8e042-001669750635261	Got it.	1175	2035	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p007	transid-a06327b81c78a00c-001669750635429	"Um, it's another bird, it's like a light brown body, it's facing the left."	2930	7770	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p007	transid-42ea6df83cf3a0d1-001669750635750	It's got a light brown body and then the wings at the top of the head are like a darker brown.	8014	12925	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p007	transid-e857fc15a49c1edf-001669750636363	"Um, it's on a tree branch, um you can see like the thicker main part of the tree to the left."	13455	20428	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p007	transid-bb35ce134c379fcb-001669750636511	"Uh, the background is just a blurred white."	20904	23810	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p007	transid-b9de1d67f3b5cae8-001669750636802	"Uh, it looks The bird looks like"	24449	26000	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p008	transid-f7496f1e0ca193ce-001669744093661	It's got like a 	0	745	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p008	transid-54742753947a9809-001669744094773	Got it.	235	570	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p008	transid-85239ac9cd57f717-001669744095073	Okay.	1340	1705	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p008	transid-a241f0daf65c1208-001669744095925	Alright so another bird 	2625	3755	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p008	transid-4f22131dcd493f9e-001669744096454	it's um 	4410	5495	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p008	transid-94e865316afb4d54-001669744096956	"it's on like a thick branch it's like um yeah like a thicker branch, it's facing to the right."	6010	12205	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p008	transid-69ff9b7e0765687c-001669744097435	Its body's like and head is like a light grey or brown and then the wing and the back of it 	12940	19180	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p008	transid-989a97a3f60ebef3-001669744097780	is like a darker brown um and it's got like 	19805	22720	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p008	transid-61fba1b96017d5ea-001669744098114	red all around the eye	23280	24735	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p008	transid-f238548ede0a4a4c-001669744098438	part of it um	25600	26600	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p009	transid-73eaf327ae5182a1-001669709733139	"Oh, I missed it."	0	1105	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p009	transid-d5e001b5882a2297-001669709733763	Oh.	1710	2115	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p009	transid-de07bc26980515b2-001669709734015	This looks like	2605	3840	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p009	transid-4fd7c3cc2895ee81-001669709734170	"Ah, okay. So, it's like a"	4079	5201	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p009	transid-b823534b88cce827-001669709734267		5221	6655	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p009	transid-91db13a9402bd3d4-001669709734568	Is it baklava?	7865	8735	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p009	transid-e169f57cb69c6149-001669709734755		8017	8985	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p009	transid-c822270ab6392c87-001669709734944	"Yes, baklava and it's in like a circular formation, where like the inside circle is cut out."	9492	15124	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p009	transid-8b42bfce35728750-001669709735039	"Um, and it's got a pistachio "	15849	18000	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p010	transid-7c7d04f55a916af2-001669646893977	Oh yeah. Got it	0	1000	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p010	transid-211ad74c581a5b92-001669646895784		30	1895	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p010	transid-8eccb1e610ad6854-001669646896644	"All right. So, this is another dish, it's like a pasta dish with what looks like sausage pieces in it, and then, like, maybe some kind of like maybe garbanzo beans. It's on a white bowl. "	2215	13595	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p010	transid-80a792fa2e698996-001669646897163	"And then, that bowl is on top of"	14207	17000	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p011	transid-5ecf52d65c9fb033-001669629811318	"So, it'd be like a tablecloth? Okay. Um, so, these are macaroons. Um, they're all kinds of colors. They're stacked vertically in stacks of three. "	0	10987	Speaker0	60wbpmd7	r01
60wbpmd7_r01_s0_p011	transid-3abc5cf53f7b1f1f-001669629811622	Got it.	409	1170	Speaker1	60wbpmd7	r01
60wbpmd7_r01_s0_p011	transid-0dc3e79b1ac2bad8-001669629812226	"Um, so like, the and it's on a "	11407	13000	Speaker0	60wbpmd7	r01
